scenario,episode,algorithm,reward
domain_randomized_randomized,426,DQN-Rand,312.78991663455963
domain_randomized_randomized,427,DQN-Rand,117.9749207496643
domain_randomized_randomized,428,DQN-Rand,134.0815212354064
domain_randomized_randomized,429,DQN-Rand,125.1800529807806
domain_randomized_randomized,430,DQN-Rand,245.84512770175934
domain_randomized_randomized,431,DQN-Rand,323.3237353563309
domain_randomized_randomized,432,DQN-Rand,294.48637890815735
domain_randomized_randomized,433,DQN-Rand,50.19355646520853
domain_randomized_randomized,434,DQN-Rand,291.31074261665344
domain_randomized_randomized,435,DQN-Rand,286.30234491825104
domain_randomized_randomized,436,DQN-Rand,376.7001156806946
domain_randomized_randomized,437,DQN-Rand,143.84023475646973
domain_randomized_randomized,438,DQN-Rand,-42.80158507823944
domain_randomized_randomized,439,DQN-Rand,148.8223231136799
domain_randomized_randomized,440,DQN-Rand,166.80179643630981
domain_randomized_randomized,441,DQN-Rand,224.1717004328966
domain_randomized_randomized,442,DQN-Rand,338.66964173316956
domain_randomized_randomized,443,DQN-Rand,455.9363168478012
domain_randomized_randomized,444,DQN-Rand,384.9093999862671
domain_randomized_randomized,445,DQN-Rand,241.4374361038208
domain_randomized_randomized,446,DQN-Rand,193.35770618915558
domain_randomized_randomized,447,DQN-Rand,60.946089923381805
domain_randomized_randomized,448,DQN-Rand,318.23700976371765
domain_randomized_randomized,449,DQN-Rand,5.130106836557388
domain_randomized_randomized,450,DQN-Rand,81.21857690811157
domain_randomized_randomized,451,DQN-Rand,10.354986310005188
domain_randomized_randomized,452,DQN-Rand,256.071546792984
domain_randomized_randomized,453,DQN-Rand,120.51307320594788
domain_randomized_randomized,454,DQN-Rand,355.3173788189888
domain_randomized_randomized,455,DQN-Rand,191.96795797348022
domain_randomized_randomized,456,DQN-Rand,334.36096918582916
domain_randomized_randomized,457,DQN-Rand,146.15956103801727
domain_randomized_randomized,458,DQN-Rand,271.92387104034424
domain_randomized_randomized,459,DQN-Rand,205.22554349899292
domain_randomized_randomized,460,DQN-Rand,261.5729284286499
domain_randomized_randomized,461,DQN-Rand,95.9696877002716
domain_randomized_randomized,462,DQN-Rand,382.84809148311615
domain_randomized_randomized,463,DQN-Rand,217.97529730200768
domain_randomized_randomized,464,DQN-Rand,322.8113281726837
domain_randomized_randomized,465,DQN-Rand,312.9621036052704
domain_randomized_randomized,466,DQN-Rand,472.201180100441
domain_randomized_randomized,467,DQN-Rand,357.7445398569107
domain_randomized_randomized,468,DQN-Rand,325.60630118846893
domain_randomized_randomized,469,DQN-Rand,341.5628784298897
domain_randomized_randomized,470,DQN-Rand,344.4781398177147
domain_randomized_randomized,471,DQN-Rand,104.74960434436798
domain_randomized_randomized,472,DQN-Rand,221.4431574344635
domain_randomized_randomized,473,DQN-Rand,371.7929289340973
domain_randomized_randomized,474,DQN-Rand,169.70431971549988
domain_randomized_randomized,475,DQN-Rand,269.9543173313141
domain_randomized_randomized,476,DQN-Rand,60.82555910944939
domain_randomized_randomized,477,DQN-Rand,323.0811219215393
domain_randomized_randomized,478,DQN-Rand,204.20254349708557
domain_randomized_randomized,479,DQN-Rand,314.50303216278553
